type,timestamp,lat,lng,value,severity,description,limit,excess,zone_type,ride_id
vertical_impact,1771109315830.0,49.2387736,-122.9216691,0.97,high,Vertical impact detected: 0.97g variance,,,,3
sudden_stop,1771109316176.0,49.2387148,-122.9217764,8.07,high,Sudden stop: 8.1 km/h drop in 403.0s,,,,3
vertical_impact,1771109316873.0,49.2386732,-122.9218609,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109317956.0,49.2386399,-122.921927,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109319026.0,49.2386109,-122.921986,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109320108.0,49.2386109,-122.921986,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109321186.0,49.2385631,-122.9220757,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109322252.0,49.2385336,-122.9221352,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109323311.0,49.2385336,-122.9221352,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109324395.0,49.238499,-122.9222069,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109325464.0,49.238499,-122.9222069,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109326531.0,49.2384712,-122.9222629,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109327591.0,49.2384427,-122.9223248,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109328641.0,49.2383683,-122.9224721,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109329706.0,49.2383282,-122.9225582,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109330785.0,49.2382853,-122.922651,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109331850.0,49.2382396,-122.9227532,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109332929.0,49.2381887,-122.9228613,0.88,high,Vertical impact detected: 0.88g variance,,,,3
vertical_impact,1771109334005.0,49.2381375,-122.9229769,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109335072.0,49.2380852,-122.9230985,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109336165.0,49.2380307,-122.9232252,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109337200.0,49.2379743,-122.9233571,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109338267.0,49.2379183,-122.9234903,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109339311.0,49.2378666,-122.9236222,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109340362.0,49.2378167,-122.9237499,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109341430.0,49.2377682,-122.9238782,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109342497.0,49.2377213,-122.924012,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109343581.0,49.2376737,-122.9241473,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109344642.0,49.2375866,-122.9243992,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109345702.0,49.23755,-122.9245074,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109346779.0,49.2375139,-122.9246096,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109347856.0,49.2374816,-122.9246997,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109348906.0,49.2374499,-122.9247888,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109349989.0,49.2374204,-122.9248811,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109351065.0,49.2373878,-122.9249831,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109352155.0,49.2373529,-122.9250982,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109353210.0,49.2373152,-122.9252191,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109354276.0,49.2372755,-122.9253491,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109355347.0,49.2372383,-122.9254785,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109356404.0,49.2372033,-122.9256104,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109357487.0,49.2371663,-122.9257459,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109358531.0,49.2371289,-122.9258872,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109359599.0,49.2370581,-122.9261665,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109360674.0,49.2370269,-122.926291,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109361749.0,49.2370003,-122.9264085,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109362808.0,49.2369754,-122.926513,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109363868.0,49.2369521,-122.9266069,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109364953.0,49.2369337,-122.9266968,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109366012.0,49.2369172,-122.9267802,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109367073.0,49.2369007,-122.9268523,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109368143.0,49.2368867,-122.9269205,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109369208.0,49.2368621,-122.9270433,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109370292.0,49.2368621,-122.9270433,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109371343.0,49.2368455,-122.9271178,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109372410.0,49.2368455,-122.9271178,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109373477.0,49.2368455,-122.9271178,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109374528.0,49.2368455,-122.9271178,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109375596.0,49.2368455,-122.9271178,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109376664.0,49.2368267,-122.9272199,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109377731.0,49.2368267,-122.9272199,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109378799.0,49.2368267,-122.9272199,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109379858.0,49.2368267,-122.9272199,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109380926.0,49.2368009,-122.927348,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109381979.0,49.2367865,-122.9274192,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109382981.0,49.2367865,-122.9274192,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109384021.0,49.2367701,-122.9275166,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109385078.0,49.2367701,-122.9275166,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109386147.0,49.2367511,-122.9275895,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109387212.0,49.2367511,-122.9275895,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109388265.0,49.2367511,-122.9275895,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109389332.0,49.2367403,-122.9276674,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109390400.0,49.2367403,-122.9276674,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109391484.0,49.2367236,-122.9277565,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109392551.0,49.2367236,-122.9277565,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109393628.0,49.236704,-122.9278728,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109394696.0,49.236704,-122.9278728,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109395754.0,49.23668,-122.9280341,1.09,high,Vertical impact detected: 1.09g variance,,,,3
vertical_impact,1771109396822.0,49.2366637,-122.9281321,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109397899.0,49.2366457,-122.9282375,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109398948.0,49.2366281,-122.9283533,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109400046.0,49.2366109,-122.9284709,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109401084.0,49.2365941,-122.9285938,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109402160.0,49.2365761,-122.9287203,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109403228.0,49.2365607,-122.9288563,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109404305.0,49.2365415,-122.9290018,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109405379.0,49.2365251,-122.9291471,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109406447.0,49.2365082,-122.9292913,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109407507.0,49.2364937,-122.929437,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109408565.0,49.2364832,-122.92958,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109409617.0,49.2364727,-122.929718,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109410685.0,49.2364539,-122.9299763,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109411751.0,49.2364462,-122.9301026,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109412803.0,49.2364388,-122.930221,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109413863.0,49.2364307,-122.9303348,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109414938.0,49.2364251,-122.9304447,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109416006.0,49.236421,-122.9305403,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109417108.0,49.2364169,-122.9306263,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109418147.0,49.2364152,-122.9306994,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109419226.0,49.2364074,-122.9308255,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109420277.0,49.2364074,-122.9308255,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109421332.0,49.2364038,-122.9309405,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109422395.0,49.2364038,-122.9309405,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109423472.0,49.2363996,-122.9310441,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109424533.0,49.2363996,-122.9310441,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109425601.0,49.2363942,-122.9311785,0.88,high,Vertical impact detected: 0.88g variance,,,,3
vertical_impact,1771109426660.0,49.2363919,-122.9312585,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109427719.0,49.23639,-122.931347,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109428785.0,49.2363882,-122.9314399,1.07,high,Vertical impact detected: 1.07g variance,,,,3
vertical_impact,1771109429853.0,49.2363869,-122.9315454,1.12,high,Vertical impact detected: 1.12g variance,,,,3
vertical_impact,1771109430929.0,49.2363869,-122.9316578,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109431991.0,49.2363861,-122.9317814,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109433048.0,49.2363855,-122.9318999,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109434185.0,49.2363856,-122.9320158,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109435261.0,49.2363883,-122.932126,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109436327.0,49.2363907,-122.9322309,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109437395.0,49.2363921,-122.9323351,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109438463.0,49.2363946,-122.9324433,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109439519.0,49.2363977,-122.9325622,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109440574.0,49.2364011,-122.9326852,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109441626.0,49.2364044,-122.9328089,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109442693.0,49.2364226,-122.9330605,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109443769.0,49.2364316,-122.933195,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109444820.0,49.2364385,-122.9333317,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109445895.0,49.2364473,-122.9334662,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109446955.0,49.2364543,-122.9335976,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109448015.0,49.2364639,-122.9337211,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109449075.0,49.2364706,-122.9338415,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109450190.0,49.2364795,-122.9339547,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109451194.0,49.2364872,-122.934054,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109452276.0,49.2364935,-122.9341454,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109453344.0,49.2364999,-122.9342311,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109454412.0,49.2365028,-122.9343129,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109455489.0,49.2365076,-122.9343942,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109456576.0,49.2365135,-122.9344835,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109457650.0,49.2365214,-122.9345806,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109458708.0,49.2365298,-122.9346843,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109459790.0,49.2365454,-122.9349184,0.89,high,Vertical impact detected: 0.89g variance,,,,3
vertical_impact,1771109460837.0,49.2365524,-122.935044,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109461894.0,49.2365608,-122.9351757,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109462973.0,49.2365674,-122.9353039,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109464054.0,49.2365764,-122.9354291,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109465187.0,49.2365847,-122.9355543,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109466240.0,49.2365937,-122.9356858,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109467317.0,49.2366016,-122.9358233,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109468386.0,49.2366112,-122.9359605,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109469462.0,49.2366222,-122.9360923,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109470530.0,49.2366327,-122.9362258,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109471591.0,49.2366412,-122.9363559,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109472657.0,49.2366587,-122.9366003,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109473732.0,49.2366664,-122.9367102,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109474794.0,49.2366723,-122.9368168,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109475861.0,49.2366766,-122.9369069,0.92,high,Vertical impact detected: 0.92g variance,,,,3
vertical_impact,1771109476945.0,49.2366813,-122.9369781,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109478003.0,49.2366813,-122.9369781,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109479070.0,49.2366873,-122.9370976,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109480148.0,49.236697,-122.9372083,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109481150.0,49.236697,-122.9372083,0.88,high,Vertical impact detected: 0.88g variance,,,,3
vertical_impact,1771109482165.0,49.2367021,-122.9372767,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109483228.0,49.2367056,-122.9373494,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109484275.0,49.236709,-122.9374213,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109485293.0,49.2367148,-122.9374931,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109486318.0,49.2367205,-122.9375714,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109487393.0,49.236726,-122.9376605,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109488445.0,49.2367357,-122.937756,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109489512.0,49.2367424,-122.9378555,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109490596.0,49.2367482,-122.9379491,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109491649.0,49.2367534,-122.9380313,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109492720.0,49.2367574,-122.9381313,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109493774.0,49.2367574,-122.9381313,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109494848.0,49.2367618,-122.938211,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109495909.0,49.2367618,-122.938211,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109496978.0,49.2367618,-122.938211,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109498038.0,49.2367724,-122.9383045,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109499112.0,49.2367724,-122.9383045,0.86,high,Vertical impact detected: 0.86g variance,,,,3
vertical_impact,1771109500171.0,49.2367843,-122.9384462,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109501233.0,49.2367901,-122.9385356,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109502300.0,49.2367953,-122.9386332,0.85,high,Vertical impact detected: 0.85g variance,,,,3
vertical_impact,1771109503375.0,49.2368019,-122.9387316,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109504434.0,49.2368079,-122.9388276,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109505486.0,49.2368155,-122.9389245,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109506552.0,49.2368257,-122.9390262,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109507612.0,49.2368357,-122.9391384,0.93,high,Vertical impact detected: 0.93g variance,,,,3
vertical_impact,1771109508664.0,49.2368511,-122.9393848,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109509739.0,49.2368611,-122.9395157,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109510807.0,49.2368699,-122.9396596,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109511874.0,49.2368787,-122.9398072,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109512941.0,49.2368872,-122.9399602,0.94,high,Vertical impact detected: 0.94g variance,,,,3
vertical_impact,1771109514009.0,49.2368961,-122.9401076,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109515079.0,49.2369062,-122.9402559,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109516170.0,49.2369157,-122.940408,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109517210.0,49.2369276,-122.9405571,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109518272.0,49.2369372,-122.9406972,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109519356.0,49.2369453,-122.9408229,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109520415.0,49.2369512,-122.9409244,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109521492.0,49.2369572,-122.9410123,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109522561.0,49.2369621,-122.9410862,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109523618.0,49.2369721,-122.9412074,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109524679.0,49.2369721,-122.9412074,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109525745.0,49.2369812,-122.9413247,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109526805.0,49.2369812,-122.9413247,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109527873.0,49.2369919,-122.9414608,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109528948.0,49.2369984,-122.9415467,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109530016.0,49.237005,-122.9416436,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109531083.0,49.2370104,-122.9417466,1.09,high,Vertical impact detected: 1.09g variance,,,,3
vertical_impact,1771109532151.0,49.2370178,-122.9418602,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109533227.0,49.2370257,-122.9419783,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109534304.0,49.2370354,-122.9421044,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109535382.0,49.2370445,-122.942231,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109536413.0,49.2370531,-122.9423628,0.9,high,Vertical impact detected: 0.9g variance,,,,3
vertical_impact,1771109537482.0,49.2370626,-122.9425037,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109538549.0,49.2370736,-122.9426473,0.89,high,Vertical impact detected: 0.89g variance,,,,3
vertical_impact,1771109539626.0,49.2370931,-122.942944,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109540693.0,49.2371044,-122.9430972,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109541753.0,49.2371153,-122.9432568,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109542820.0,49.237127,-122.9434147,0.96,high,Vertical impact detected: 0.96g variance,,,,3
vertical_impact,1771109543896.0,49.2371401,-122.9435734,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109544955.0,49.2371543,-122.9437313,1.01,high,Vertical impact detected: 1.01g variance,,,,3
vertical_impact,1771109546023.0,49.2371692,-122.9438889,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109547108.0,49.2371846,-122.944039,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109548169.0,49.2372019,-122.944187,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109549243.0,49.2372177,-122.9443155,0.93,high,Vertical impact detected: 0.93g variance,,,,3
sudden_stop,1771109550080.0,49.2372312,-122.9444245,6.23,high,Sudden stop: 6.2 km/h drop in 952.0s,,,,3
vertical_impact,1771109550305.0,49.2372312,-122.9444245,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109551389.0,49.2372416,-122.9445163,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109552481.0,49.2372504,-122.9445961,0.91,high,Vertical impact detected: 0.91g variance,,,,3
vertical_impact,1771109553489.0,49.2372584,-122.9446671,1.05,high,Vertical impact detected: 1.05g variance,,,,3
vertical_impact,1771109554557.0,49.2372675,-122.9447373,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109555628.0,49.2372781,-122.9448202,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109556709.0,49.2372992,-122.9449909,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109557769.0,49.2373101,-122.9450802,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109558828.0,49.2373217,-122.94517,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109559888.0,49.2373334,-122.9452529,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109560938.0,49.2373444,-122.9453354,1.04,high,Vertical impact detected: 1.04g variance,,,,3
vertical_impact,1771109562007.0,49.2373554,-122.9454083,1.03,high,Vertical impact detected: 1.03g variance,,,,3
vertical_impact,1771109563058.0,49.2373657,-122.9454762,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109564133.0,49.2373848,-122.945611,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109565212.0,49.2373848,-122.945611,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109566260.0,49.2373987,-122.9456842,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109567329.0,49.2374115,-122.9457644,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109568418.0,49.2374263,-122.9458447,1.08,high,Vertical impact detected: 1.08g variance,,,,3
vertical_impact,1771109569463.0,49.2374407,-122.9459307,0.99,high,Vertical impact detected: 0.99g variance,,,,3
vertical_impact,1771109570522.0,49.237456,-122.9460169,0.97,high,Vertical impact detected: 0.97g variance,,,,3
vertical_impact,1771109571598.0,49.237473,-122.9461096,1.02,high,Vertical impact detected: 1.02g variance,,,,3
vertical_impact,1771109572666.0,49.2375101,-122.9463015,0.95,high,Vertical impact detected: 0.95g variance,,,,3
vertical_impact,1771109573742.0,49.2375292,-122.9463953,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109574811.0,49.2375487,-122.9464933,1.0,high,Vertical impact detected: 1.0g variance,,,,3
vertical_impact,1771109575869.0,49.2375677,-122.9465923,0.98,high,Vertical impact detected: 0.98g variance,,,,3
vertical_impact,1771109576930.0,49.2375888,-122.9466959,1.06,high,Vertical impact detected: 1.06g variance,,,,3
vertical_impact,1771109578004.0,49.2376101,-122.9468019,1.02,high,Vertical impact detected: 1.02g variance,,,,3
