ride_id,t_start,t_end,label,mean_x,mean_y,mean_z,std_x,std_y,std_z,max_x,max_y,max_z,min_x,min_y,min_z,jerk_mean,jerk_std,mag_mean,mag_std,mag_max
2,1771109111573,1771109114670,3,0.21257771054903665,0.14968907038370768,0.11211210091908773,0.29720252118071033,0.3186317370655718,0.576258905895666,0.803020179271698,0.7720165252685547,1.7023732662200928,-0.5285601615905762,-0.4176540374755859,-0.7614812850952148,9.241365681419877,5.006133827713224,0.6883126748776847,0.3387447513872088,1.7070166256545871
2,1771109112632,1771109115727,3,0.12339668869972228,0.17104291915893555,-0.04927053451538086,0.29228734555062397,0.30547786809980454,0.4972972040781966,0.803020179271698,0.7720165252685547,1.1133689880371094,-0.5285601615905762,-0.3931798934936523,-0.7614812850952148,8.490729014076715,4.542926126010867,0.6208519662382436,0.2753759869256503,1.3986449449029437
2,1771109113710,1771109116787,3,0.09792989095052082,0.09891386032104492,-0.03593565622965495,0.23439398065735398,0.2980776649120576,0.4925564355137622,0.803020179271698,0.843815803527832,1.1133689880371094,-0.3103312849998474,-0.4048385620117187,-0.7614812850952148,7.41399674430756,4.537336261411082,0.571728253983252,0.26388668373290114,1.3986449449029437
2,1771109114776,1771109117845,0,0.0860812117656072,0.08911514282226562,-0.07198374271392823,0.20429742551779922,0.3306538416266991,0.464460547101778,0.5052600502967834,0.843815803527832,0.8143458366394043,-0.3065476417541504,-0.5275373458862305,-0.7334229946136475,6.975038772957285,3.6606727602267797,0.5788067148867774,0.20362871187650503,0.9225580061607453
2,1771109115835,1771109118923,0,0.07301485041777293,0.06002747217814128,-0.03862078189849854,0.24963503575019538,0.3435429357360771,0.41866730728336105,0.5760044455528259,0.843815803527832,0.8079640865325928,-0.7288928627967834,-0.5275373458862305,-0.7334229946136475,7.252204688643977,3.9293358250113792,0.5588793074512525,0.2080639998996057,0.9225580061607453
2,1771109116887,1771109119997,0,0.09442720810572305,0.07438735961914063,-0.01988765796025594,0.2517178714084465,0.27551650948824474,0.43873585946283494,0.5760044455528259,0.7190351486206055,0.7059979438781738,-0.7288928627967834,-0.5275373458862305,-0.7772289514541626,7.306101977331438,3.8786166793964796,0.5461189024668082,0.1964372728767168,0.9225580061607453
2,1771109117954,1771109121049,0,0.02664243181546529,0.05891580581665038,-0.1585968017578125,0.25052643887294046,0.22489937987728634,0.508390419313966,0.5760044455528259,0.415837287902832,0.7059979438781738,-0.7288928627967834,-0.3955364227294922,-1.2875021696090698,7.3252866933773655,4.091666223707597,0.5763494374729973,0.24190139204546537,1.3110538125517988
2,1771109119029,1771109122162,0,0.016666596134503688,0.06846332550048828,-0.22494457761446635,0.1965398307518751,0.2411420031979005,0.5546887826503987,0.3666655421257019,0.7606258392333984,0.7059979438781738,-0.3232321739196777,-0.3602495193481445,-1.2875021696090698,7.593272609718171,3.8144359608999943,0.6202235429052162,0.25297458919708643,1.3110538125517988
2,1771109120107,1771109123246,0,-0.081719238559405,0.03549095789591472,-0.35306267539660136,0.1987658002790323,0.2921420107834098,0.5551509637143721,0.3983214497566223,0.7606258392333984,0.6863465905189514,-0.4937309920787811,-0.6978225708007812,-1.2875021696090698,7.886673292860639,3.349061488741495,0.6624307940608944,0.34097549999157395,1.429981061133843
2,1771109121165,1771109124235,0,-0.038727041085561104,-0.0028531074523925736,-0.07873103618621827,0.23423428214809125,0.31893038571143745,0.7068162517180021,0.6079202890396118,0.7606258392333984,1.1148433685302734,-0.4937309920787811,-0.6978225708007812,-1.146350383758545,9.050438428031002,4.6207675414293305,0.7292960904462085,0.3375359483636662,1.429981061133843
2,1771109122217,1771109125318,0,0.03946405450503033,-0.0724344253540039,0.24268349607785542,0.29163569608680795,0.2573712939935611,0.7448542249203438,0.7321368455886841,0.4209699630737304,1.1292833089828491,-0.4937309920787811,-0.6978225708007812,-1.146350383758545,8.255315279804817,4.9744882002805655,0.8025206877565068,0.32835408011703815,1.429981061133843
2,1771109123327,1771109126395,0,0.0939060926437378,-0.10724716186523438,0.41500589648882547,0.2704222112874768,0.30215972469444263,0.6096198267657297,0.7321368455886841,0.4209699630737304,1.1900453567504885,-0.4585827887058258,-0.9228954315185548,-0.9073740243911744,8.160643481729583,5.096969390321149,0.7816552355622662,0.3212499286154194,1.5410286300164053
2,1771109124344,1771109127489,0,0.09160653948783874,-0.07866665522257486,0.2490527629852295,0.2703328686678401,0.3040613132655193,0.659760488827027,0.7321368455886841,0.5290088653564453,1.1900453567504885,-0.4585827887058258,-0.9228954315185548,-1.3066555261611938,7.462428994899179,3.8966553364788465,0.7223376467989335,0.3745695645373913,1.5410286300164053
2,1771109125403,1771109128555,0,0.0877339502175649,-0.0003971417744954575,0.05699389576911928,0.29160477183259015,0.3746370270849886,0.7565853554128409,0.7132823467254639,0.7325925827026367,1.6908303499221802,-0.6003850698471069,-0.9228954315185548,-1.6931288242340088,9.10837308750138,4.450165041341652,0.7550234172661398,0.4684156025472721,1.910895364579228
